,Year,Predicted,Actual,Error,Country
14,2004,126.78684663575757,85.129112753172,41.657733882585575,Switzerland
15,2005,115.1138832855197,94.688775934608,20.425107350911702,Switzerland
16,2006,116.72819221046757,151.590742835484,-34.86255062501644,Switzerland
17,2007,107.80384041144771,112.63665093118799,-4.832810519740278,Switzerland
18,2008,118.46918214584582,137.378307210324,-18.90912506447819,Switzerland
19,2009,87.73485931762605,72.853350455064,14.881508862562043,Switzerland
20,2010,120.84177521168851,70.011668895528,50.83010631616051,Switzerland
21,2011,98.67127449809118,63.455827918896,35.21544657919518,Switzerland
22,2012,87.68587735150936,55.439372992056,32.24650435945336,Switzerland
23,2013,90.08606396733614,53.13149070014399,36.95457326719215,Switzerland
24,2014,97.47305850961493,42.058372994616,55.41468551499893,Switzerland
25,2015,100.22777020389594,45.878597616815995,54.34917258707995,Switzerland
26,2016,101.73200911124798,53.13613310208,48.595876009167974,Switzerland
27,2017,115.63620731112815,57.463257848304,58.17294946282414,Switzerland
28,2018,100.13399242667413,45.810893303184,54.323099123490124,Switzerland
0,1990,126.99951729700683,,,Turkey
1,1991,140.45976328274833,137.0062482642,3.4535150185483303,Turkey
2,1992,140.19425468856775,139.20629718228,0.9879575062877564,Turkey
3,1993,116.42513883202969,141.39254221428,-24.967403382250325,Turkey
4,1994,110.32256834258055,120.534841395048,-10.212273052467452,Turkey
5,1995,105.06762452840644,106.886674181628,-1.8190496532215548,Turkey
6,1996,115.10171657985461,93.234255643728,21.867460936126605,Turkey
7,1997,115.63430775344045,90.072194688984,25.562113064456454,Turkey
8,1998,124.44305675773626,124.66119654424801,-0.21813978651175603,Turkey
9,1999,130.80817235520067,152.81863908516002,-22.010466729959347,Turkey
10,2000,156.6288761270646,140.11996981444798,16.508906312616602,Turkey
11,2001,151.55140345257064,152.118689289984,-0.5672858374133511,Turkey
12,2002,150.78577852247986,151.02443946013202,-0.23866093765215624,Turkey
13,2003,168.4858448123848,160.855582679328,7.630262133056817,Turkey
14,2004,172.90869495943048,166.034793522396,6.873901437034476,Turkey
15,2005,185.9763533539583,189.66012665464802,-3.6837733006897224,Turkey
16,2006,187.12053595668226,207.317278291944,-20.196742335261746,Turkey
17,2007,178.3363894389306,196.93514854542,-18.598759106489382,Turkey
18,2008,198.21747447084613,178.26728232589195,19.950192144954173,Turkey
19,2009,238.72599808964037,239.047752520848,-0.321754431207637,Turkey
20,2010,297.5757423616367,182.874047076204,114.70169528543269,Turkey
21,2011,267.70106633426917,151.309692216828,116.39137411744116,Turkey
22,2012,243.6878777697873,163.935409833708,79.75246793607928,Turkey
23,2013,266.6464385501406,218.24108205695998,48.40535649318062,Turkey
24,2014,273.3978969382513,262.604552815056,10.793344123195254,Turkey
25,2015,297.3597039687231,266.000834405976,31.358869562747145,Turkey
26,2016,323.193529826003,261.178878173088,62.014651652915006,Turkey
27,2017,359.01839388521444,212.76781416081602,146.25057972439842,Turkey
28,2018,363.4877317252101,202.85404488709202,160.63368683811808,Turkey
0,1990,1222.6234427032769,,,United States
1,1991,1288.7280712104412,1310.5489648867301,-21.82089367628896,United States
2,1992,1374.8434857822422,1352.25109272407,22.592393058172092,United States
3,1993,1348.7582420875615,1394.20180175341,-45.443559665848625,United States
4,1994,1234.2228012807373,1221.07365375937,13.14914752136724,United States
5,1995,1318.6609026106207,1263.86686137726,54.79404123336076,United States
6,1996,1400.4990963786195,1307.08997532288,93.40912105573943,United States
7,1997,1273.5590918751805,1350.65881653772,-77.09972466253953,United States
8,1998,1272.902591894128,1323.37923582904,-50.47664393491209,United States
9,1999,1524.3122634864376,1369.72024866498,154.5920148214575,United States
10,2000,1646.361856927978,1536.25002450083,110.11183242714787,United States
11,2001,1527.9304166004604,1853.48996072423,-325.5595441237697,United States
12,2002,1526.7595426715716,1486.7885908565302,39.97095181504142,United States
13,2003,1405.0125961337026,1523.88463857078,-118.87204243707743,United States
14,2004,1290.5749306387224,1347.29748900185,-56.72255836312752,United States
15,2005,1242.5712435430332,1140.43052963254,102.14071391049333,United States
16,2006,1119.5244699874338,1076.03053742008,43.493932567353795,United States
17,2007,1025.0713636883293,899.8842133936803,125.18715029464897,United States
18,2008,845.6005018480218,854.9410473934081,-9.340545545386249,United States
19,2009,644.0601066467943,698.165892960072,-54.10578631327769,United States
20,2010,674.2915969817595,608.0263412420401,66.26525573971946,United States
21,2011,530.0754675608341,705.852733637388,-175.77726607655393,United States
22,2012,551.4151173184555,625.192201707588,-73.77708438913248,United States
23,2013,431.5899590595154,605.696599154184,-174.1066400946686,United States
24,2014,283.8387804640606,522.051124280736,-238.21234381667534,United States
25,2015,250.95562582175262,500.29227179612394,-249.33664597437132,United States
26,2016,202.7987532724137,470.690042348628,-267.8912890762143,United States
27,2017,215.04038556141586,495.228743645268,-280.18835808385217,United States
28,2018,217.2256303731947,509.583763876212,-292.3581335030173,United States
